record_id,session_id,timestamp_iso,pump_model,firmware_version,entry_time_ms,total_keypresses,large_up_count,small_up_count,small_down_count,large_down_count,correction_count,boundary_hit_count,large_btn_ratio,golden_path_ratio,final_rate_ml_h,intended_rate_ml_h,error_magnitude_ml_h,relative_error,confirmed_incorrect,drug_unit_used,drug_id,drug_name,drug_library_used,guardrail_soft_min,guardrail_soft_max,guardrail_hard_min,guardrail_hard_max,guardrail_warning_shown,guardrail_override,guardrail_blocked,rate_within_soft_limits,vtbi_set,vtbi_value_ml,kvo_rate_ml_h,bolus_delivered,bolus_volume_ml,secondary_infusion,patient_weight_kg,pressure_alarm_level,days_since_maintenance,battery_level_pct,firmware_version_risk,network_connected,drug_library_age_days,config_drift_score,recent_occlusion_alarms,alarms_during_session,risk_label,risk_score,risk_reasons,design_score,interaction_score,configuration_score,system_score,composite_score,grade,design_reasons,interaction_reasons,configuration_reasons,system_reasons,guardrail_advisory_shown,guardrail_advisory_acknowledged,spacecom2_connected,firmware_signed,recall_batch_affected,bolus_max_ml
alaris_0064_emergency,alaris-19de0a94037-003f,2026-04-30T23:11:21.592Z,alaris_gp,9.12,2314,11,0,0,4,7,0,0,0.636,1.0,26.0,29.0,3.0,0.1034,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,1,510,1,0,0,0,70,5,162,55,0,0,58,0.492,2,0,medium,0.47,"['R10: 10% dose error (≥10% relative error)', 'R12: MANUAL mode — no drug library protection', 'R18: Not connected to Gateway — no remote monitoring']",1.0,0.4,0.3,0.3,0.47,C,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",['R10: 10% dose error (≥10% relative error)'],['R12: MANUAL mode — no drug library protection'],['R18: Not connected to Gateway — no remote monitoring'],,,,,,
alaris_0065_ideal,alaris-19de0a94038-0040,2026-04-30T23:11:21.592Z,alaris_gp,9.12,7308,22,20,0,2,0,1,1,0.909,0.815,1.198,1.65,0.452,0.2739,1,U/h,heparin,HEPARIN,1,500,2000,100.0,5000,0,0,0,1,1,490,1,0,0,0,70,5,15,99,0,1,14,0.035,0,0,medium,0.458,"['R08: Confirmed wrong value (>10% error and infusion started)', 'R10: 10% dose error (≥10% relative error)', 'R15: Boundary hit during rate entry — operator tested limits']",1.0,0.86,0.0,0.0,0.458,C,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]","['R08: Confirmed wrong value (>10% error and infusion started)', 'R10: 10% dose error (≥10% relative error)', 'R15: Boundary hit during rate entry — operator tested limits']",[],[],,,,,,
alaris_0066_neglected,alaris-19de0a94039-0041,2026-04-30T23:11:21.592Z,alaris_gp,7.2.0,5018,8,2,6,0,0,0,0,0.25,1.0,31.111,28.333,2.778,0.098,0,mg/h,amiodarone,AMIODARONE,1,10,100,5.0,150,0,0,0,1,0,0,1,0,0,0,70,5,394,40,0,0,315,0.454,3,0,medium,0.449,"['R06: No maintenance in >1 year (>365 days)', 'R13: VTBI not set — no infusion completion detection', 'R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R20: Recent occlusion alarms (≥3 in last 24h)']",1.0,0.0,0.25,0.745,0.449,C,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",[],['R13: VTBI not set — no infusion completion detection'],"['R06: No maintenance in >1 year (>365 days)', 'R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R20: Recent occlusion alarms (≥3 in last 24h)']",,,,,,
alaris_0067_emergency,alaris-19de0a9403b-0042,2026-04-30T23:11:21.593Z,alaris_gp,9.12,8406,40,29,9,2,0,1,0,0.725,1.111,397.0,309.0,88.0,0.2848,1,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,92,58,0,1,41,0.12,1,0,high,0.653,"['R04: MANUAL mode with high rate (>200 ml/h) — no library protection', 'R08: Confirmed wrong value (>10% error and infusion started)', 'R10: 10% dose error (≥10% relative error)', 'R12: MANUAL mode — no drug library protection', 'R13: VTBI not set — no infusion completion detection']",1.0,0.84,0.805,0.0,0.653,E,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]","['R08: Confirmed wrong value (>10% error and infusion started)', 'R10: 10% dose error (≥10% relative error)']","['R04: MANUAL mode with high rate (>200 ml/h) — no library protection', 'R12: MANUAL mode — no drug library protection', 'R13: VTBI not set — no infusion completion detection']",[],,,,,,
alaris_0068_emergency,alaris-19de0a9403c-0043,2026-04-30T23:11:21.593Z,alaris_gp,9.12,5470,26,18,8,0,0,0,0,0.692,1.0,288.0,262.0,26.0,0.0992,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,1,490,1,0,0,0,70,5,206,32,0,1,20,0.284,3,0,medium,0.495,"['R04: MANUAL mode with high rate (>200 ml/h) — no library protection', 'R12: MANUAL mode — no drug library protection', 'R20: Recent occlusion alarms (≥3 in last 24h)']",1.0,0.0,0.78,0.4,0.495,C,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",[],"['R04: MANUAL mode with high rate (>200 ml/h) — no library protection', 'R12: MANUAL mode — no drug library protection']",['R20: Recent occlusion alarms (≥3 in last 24h)'],,,,,,
alaris_0069_neglected,alaris-19de0a9403d-0044,2026-04-30T23:11:21.593Z,alaris_gp,7.2.0,3140,5,0,5,0,0,0,0,0.0,1.0,7.0,7.0,0.0,0.0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,0,0,1,0,0,0,70,5,105,27,0,0,217,0.683,5,0,medium,0.384,"['R13: VTBI not set — no infusion completion detection', 'R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R19: High configuration drift (>0.5) from hospital standard', 'R20: Recent occlusion alarms (≥3 in last 24h)']",1.0,0.0,0.25,0.485,0.384,C,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",[],['R13: VTBI not set — no infusion completion detection'],"['R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R19: High configuration drift (>0.5) from hospital standard', 'R20: Recent occlusion alarms (≥3 in last 24h)']",,,,,,
alaris_0070_ideal,alaris-19de0a9403e-0045,2026-04-30T23:11:21.593Z,alaris_gp,9.12,6646,20,20,0,0,0,0,1,1.0,1.0,1.2,1.259,0.059,0.0469,0,U/h,heparin,HEPARIN,1,500,2000,100.0,5000,0,0,0,1,1,490,1,0,0,0,70,5,14,96,0,1,14,0.002,0,0,low,0.26,['R15: Boundary hit during rate entry — operator tested limits'],1.0,0.2,0.0,0.0,0.26,B,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",['R15: Boundary hit during rate entry — operator tested limits'],[],[],,,,,,
alaris_0071_ideal,alaris-19de0a9403f-0046,2026-04-30T23:11:21.593Z,alaris_gp,9.12,6898,20,7,6,6,1,1,0,0.4,3.333,50.0,58.333,8.333,0.1429,0,mg/h,amiodarone,AMIODARONE,1,10,100,5.0,150,1,0,0,1,1,510,1,0,0,0,70,5,30,80,0,1,8,0.015,0,0,low,0.32,['R10: 10% dose error (≥10% relative error)'],1.0,0.4,0.0,0.0,0.32,B,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",['R10: 10% dose error (≥10% relative error)'],[],[],,,,,,
alaris_0072_emergency,alaris-19de0a94040-0047,2026-04-30T23:11:21.593Z,alaris_gp,9.12,2762,13,4,9,0,0,0,0,0.308,1.0,149.0,207.0,58.0,0.2802,1,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,91,62,0,1,40,0.287,1,0,medium,0.533,"['R08: Confirmed wrong value (>10% error and infusion started)', 'R10: 10% dose error (≥10% relative error)', 'R12: MANUAL mode — no drug library protection', 'R13: VTBI not set — no infusion completion detection']",1.0,0.84,0.325,0.0,0.533,D,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]","['R08: Confirmed wrong value (>10% error and infusion started)', 'R10: 10% dose error (≥10% relative error)']","['R12: MANUAL mode — no drug library protection', 'R13: VTBI not set — no infusion completion detection']",[],,,,,,
alaris_0073_neglected,alaris-19de0a94042-0048,2026-04-30T23:11:21.593Z,alaris_gp,7.2.0,4468,7,0,7,0,0,0,0,0.0,1.0,9.0,8.0,1.0,0.125,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,0,0,1,0,0,0,70,5,290,39,0,0,219,0.427,4,0,medium,0.496,"['R10: 10% dose error (≥10% relative error)', 'R13: VTBI not set — no infusion completion detection', 'R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R20: Recent occlusion alarms (≥3 in last 24h)']",1.0,0.4,0.25,0.455,0.496,C,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",['R10: 10% dose error (≥10% relative error)'],['R13: VTBI not set — no infusion completion detection'],"['R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R20: Recent occlusion alarms (≥3 in last 24h)']",,,,,,
alaris_0074_neglected,alaris-19de0a94043-0049,2026-04-30T23:11:21.594Z,alaris_gp,7.2.0,4336,5,1,1,3,0,1,0,0.2,0.625,18.0,20.0,2.0,0.1,0,mmol/h,kcl,KCl 20mmol,1,5,20,1.0,40,1,0,0,1,1,510,1,0,0,0,70,5,235,24,0,0,289,0.553,1,0,medium,0.401,"['R10: 10% dose error (≥10% relative error)', 'R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R19: High configuration drift (>0.5) from hospital standard']",1.0,0.4,0.0,0.325,0.401,C,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",['R10: 10% dose error (≥10% relative error)'],[],"['R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R19: High configuration drift (>0.5) from hospital standard']",,,,,,
alaris_0075_ideal,alaris-19de0a94044-004a,2026-04-30T23:11:21.594Z,alaris_gp,9.12,2198,7,0,7,0,0,0,0,0.0,1.0,17.0,17.0,0.0,0.0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1.0,40,0,0,0,1,1,510,1,0,0,0,70,5,22,90,0,1,0,0.042,0,0,low,0.2,[],1.0,0.0,0.0,0.0,0.2,A,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",[],[],[],,,,,,
alaris_0076_cyber_risk,alaris-19de0a94045-004b,2026-04-30T23:11:21.594Z,alaris_gp,6.0.2,1459,4,0,4,0,0,0,0,0.0,1.0,14.0,14.0,0.0,0.0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1.0,40,0,0,0,1,1,510,1,0,0,0,70,5,157,79,1,1,28,0.222,1,0,medium,0.375,['R05: Firmware version has known CVE vulnerability'],1.0,0.0,0.0,0.7,0.375,C,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",[],[],['R05: Firmware version has known CVE vulnerability'],,,,,,
alaris_0077_ideal,alaris-19de0a94046-004c,2026-04-30T23:11:21.594Z,alaris_gp,9.12,2529,8,0,3,5,0,1,0,0.0,4.0,8.0,8.0,0.0,0.0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1.0,40,0,0,0,1,1,510,1,0,0,0,70,5,22,98,0,1,11,0.027,0,0,low,0.2,[],1.0,0.0,0.0,0.0,0.2,A,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",[],[],[],,,,,,
alaris_0078_cyber_risk,alaris-19de0a94047-004d,2026-04-30T23:11:21.594Z,alaris_gp,8.05,4312,10,1,3,6,0,1,0,0.1,1.429,9.0,15.0,6.0,0.4,1,mg/h,morphine,MORPHINE,1,1,10,0.5,20,1,0,0,1,1,510,1,0,0,0,70,5,111,90,1,1,30,0.186,2,0,medium,0.627,"['R05: Firmware version has known CVE vulnerability', 'R08: Confirmed wrong value (>10% error and infusion started)', 'R10: 10% dose error (≥10% relative error)']",1.0,0.84,0.0,0.7,0.627,D,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]","['R08: Confirmed wrong value (>10% error and infusion started)', 'R10: 10% dose error (≥10% relative error)']",[],['R05: Firmware version has known CVE vulnerability'],,,,,,
alaris_0079_cyber_risk,alaris-19de0a94048-004e,2026-04-30T23:11:21.594Z,alaris_gp,8.1.3,715,2,0,2,0,0,0,0,0.0,1.0,4.0,4.0,0.0,0.0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,178,75,1,1,24,0.016,1,0,medium,0.375,['R05: Firmware version has known CVE vulnerability'],1.0,0.0,0.0,0.7,0.375,C,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",[],[],['R05: Firmware version has known CVE vulnerability'],,,,,,
alaris_0080_emergency,alaris-19de0a94049-004f,2026-04-30T23:11:21.594Z,alaris_gp,9.12,2682,13,0,0,6,7,0,0,0.538,1.0,24.0,19.0,5.0,0.2632,1,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,236,32,0,1,33,0.346,0,0,medium,0.533,"['R08: Confirmed wrong value (>10% error and infusion started)', 'R10: 10% dose error (≥10% relative error)', 'R12: MANUAL mode — no drug library protection', 'R13: VTBI not set — no infusion completion detection']",1.0,0.84,0.325,0.0,0.533,D,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]","['R08: Confirmed wrong value (>10% error and infusion started)', 'R10: 10% dose error (≥10% relative error)']","['R12: MANUAL mode — no drug library protection', 'R13: VTBI not set — no infusion completion detection']",[],,,,,,
alaris_0081_neglected,alaris-19de0a9404a-0050,2026-04-30T23:11:21.594Z,alaris_gp,7.2.0,604,1,0,0,1,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,106,34,0,0,260,0.425,4,0,low,0.314,"['R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R20: Recent occlusion alarms (≥3 in last 24h)']",1.0,0.0,0.0,0.455,0.314,B,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",[],[],"['R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R20: Recent occlusion alarms (≥3 in last 24h)']",,,,,,
alaris_0082_ideal,alaris-19de0a9404b-0051,2026-04-30T23:11:21.594Z,alaris_gp,9.12,615,2,0,0,2,0,0,0,0.0,1.0,3.769,3.769,0.0,0.0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1.0,50,0,0,0,1,1,510,1,0,0,0,67,5,19,85,0,1,11,0.001,0,0,low,0.2,[],1.0,0.0,0.0,0.0,0.2,A,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",[],[],[],,,,,,
alaris_0083_neglected,alaris-19de0a9404c-0052,2026-04-30T23:11:21.594Z,alaris_gp,7.2.0,0,4,1,2,1,0,1,0,0.25,2.0,13.0,13.0,0.0,0.0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,1,1,0,0,0,0,1,0,0,0,70,5,322,15,0,0,349,0.524,2,0,medium,0.427,"['R11: Soft guardrail warning overridden by operator', 'R13: VTBI not set — no infusion completion detection', 'R16: Drug library outdated (>90 days since update)', 'R17: Battery critically low (<20%)', 'R18: Not connected to Gateway — no remote monitoring', 'R19: High configuration drift (>0.5) from hospital standard']",1.0,0.0,0.475,0.435,0.427,C,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",[],"['R11: Soft guardrail warning overridden by operator', 'R13: VTBI not set — no infusion completion detection']","['R16: Drug library outdated (>90 days since update)', 'R17: Battery critically low (<20%)', 'R18: Not connected to Gateway — no remote monitoring', 'R19: High configuration drift (>0.5) from hospital standard']",,,,,,
