record_id,session_id,timestamp_iso,pump_model,firmware_version,entry_time_ms,total_keypresses,large_up_count,small_up_count,small_down_count,large_down_count,correction_count,boundary_hit_count,large_btn_ratio,golden_path_ratio,final_rate_ml_h,intended_rate_ml_h,error_magnitude_ml_h,relative_error,confirmed_incorrect,drug_unit_used,drug_id,drug_name,drug_library_used,guardrail_soft_min,guardrail_soft_max,guardrail_hard_min,guardrail_hard_max,guardrail_warning_shown,guardrail_override,guardrail_blocked,rate_within_soft_limits,vtbi_set,vtbi_value_ml,kvo_rate_ml_h,bolus_delivered,bolus_volume_ml,secondary_infusion,patient_weight_kg,pressure_alarm_level,days_since_maintenance,battery_level_pct,firmware_version_risk,network_connected,drug_library_age_days,config_drift_score,recent_occlusion_alarms,alarms_during_session,risk_label,risk_score,risk_reasons
alaris_0247_neglected,alaris-19d1a8c17cd-00f6,2026-03-23T11:54:41.751Z,alaris_gp,7.2.0,1890,3,0,3,0,0,0,0,0,1,10.05,10.05,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,0,0,1,0,0,0,67,5,198,21,0,0,327,0.549,2,0,medium,0.35,"R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard"
alaris_0248_ideal,alaris-19d1a8c17ce-00f7,2026-03-23T11:54:41.751Z,alaris_gp,9.12,624,2,0,2,0,0,0,0,0,1,4,4,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,26,90,0,1,5,0.02,0,0,low,0,""
alaris_0249_emergency,alaris-19d1a8c17cf-00f8,2026-03-23T11:54:41.751Z,alaris_gp,9.12,1463,7,3,4,0,0,0,0,0.429,1,134,125,9,0.072,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,120,47,0,0,33,0.484,1,0,medium,0.325,"R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring"
alaris_0250_ideal,alaris-19d1a8c17d0-00f9,2026-03-23T11:54:41.751Z,alaris_gp,9.12,6627,20,20,0,0,0,0,1,1,1,1.2,1.449,0.249,0.1718,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,10,91,0,1,14,0.018,0,0,medium,0.42,"R10: 10% dose error (≥10% relative error)|R15: Boundary hit during rate entry — operator tested limits"
alaris_0251_ideal,alaris-19d1a8c17d1-00fa,2026-03-23T11:54:41.751Z,alaris_gp,9.12,2851,9,0,9,0,0,0,0,0,1,19.688,19.688,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,0,0,1,0,0,0,75,5,29,87,0,1,7,0.015,0,0,medium,0.25,"R13: VTBI not set — no infusion completion detection"
alaris_0252_emergency,alaris-19d1a8c17d2-00fb,2026-03-23T11:54:41.751Z,alaris_gp,9.12,6755,32,23,6,3,0,1,0,0.719,1.231,333,257,76,0.2957,1,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,88,61,0,1,24,0.3,0,0,high,0.97,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection"
alaris_0253_neglected,alaris-19d1a8c17d3-00fc,2026-03-23T11:54:41.751Z,alaris_gp,7.2.0,1891,3,0,3,0,0,0,0,0,1,5,5,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,284,29,0,0,228,0.373,2,0,medium,0.325,"R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring"
alaris_0254_neglected,alaris-19d1a8c17d4-00fd,2026-03-23T11:54:41.751Z,alaris_gp,7.2.0,2502,4,0,4,0,0,0,0,0,1,6,5,1,0.2,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,245,20,0,0,152,0.616,5,0,medium,0.485,"R10: 10% dose error (≥10% relative error)|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0255_neglected,alaris-19d1a8c17d5-00fe,2026-03-23T11:54:41.751Z,alaris_gp,7.2.0,1254,2,0,2,0,0,0,0,0,1,12,13,1,0.0769,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,159,37,0,0,364,0.383,4,0,medium,0.455,"R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0256_ideal,alaris-19d1a8c17d7-00ff,2026-03-23T11:54:41.752Z,alaris_gp,9.12,1247,4,1,3,0,0,0,0,0.25,1,27,28.5,1.5,0.0526,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,80,5,30,83,0,1,10,0.045,0,0,low,0,""
alaris_0257_emergency,alaris-19d1a8c17d8-0100,2026-03-23T11:54:41.752Z,alaris_gp,9.12,2927,14,8,6,0,0,0,0,0.571,1,186,220,34,0.1545,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,268,61,0,1,24,0.342,1,0,medium,0.455,"R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection"
alaris_0258_neglected,alaris-19d1a8c17d9-0101,2026-03-23T11:54:41.752Z,alaris_gp,7.2.0,3766,6,0,6,0,0,0,0,0,1,8,10,2,0.2,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,0,0,1,0,0,0,70,5,279,29,0,0,257,0.501,4,0,medium,0.51,"R10: 10% dose error (≥10% relative error)|R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0259_neglected,alaris-19d1a8c17da-0102,2026-03-23T11:54:41.752Z,alaris_gp,7.2.0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,278,29,0,0,297,0.569,2,0,medium,0.325,"R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard"
alaris_0260_neglected,alaris-19d1a8c17db-0103,2026-03-23T11:54:41.752Z,alaris_gp,7.2.0,4385,7,0,7,0,0,0,0,0,1,9,10,1,0.1,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,323,34,0,0,157,0.591,5,0,medium,0.485,"R10: 10% dose error (≥10% relative error)|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0261_cyber_risk,alaris-19d1a8c17dc-0104,2026-03-23T11:54:41.752Z,alaris_gp,6.0.2,2556,7,6,1,0,0,0,0,0.857,1,50.556,51.667,1.111,0.0215,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,0,0,1,0,0,0,70,5,118,87,1,1,0,0.194,0,0,high,0.725,"R05: Firmware version has known CVE vulnerability|R13: VTBI not set — no infusion completion detection"
alaris_0262_ideal,alaris-19d1a8c17dd-0105,2026-03-23T11:54:41.752Z,alaris_gp,9.12,2514,8,0,8,0,0,0,0,0,1,10,10,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,28,80,0,1,9,0.006,0,0,low,0,""
alaris_0263_emergency,alaris-19d1a8c17de-0106,2026-03-23T11:54:41.752Z,alaris_gp,9.12,5250,25,18,7,0,0,0,0,0.72,1,287,341,54,0.1584,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,34,67,0,1,7,0.377,3,0,high,0.885,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0264_neglected,alaris-19d1a8c17df-0107,2026-03-23T11:54:41.752Z,alaris_gp,7.2.0,1862,3,0,0,3,0,0,0,0,1,7,8,1,0.125,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,0,0,1,0,0,0,70,5,316,19,0,0,281,0.761,2,0,medium,0.545,"R10: 10% dose error (≥10% relative error)|R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R17: Battery critically low (<20%)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard"
alaris_0265_cyber_risk,alaris-19d1a8c17e0-0108,2026-03-23T11:54:41.752Z,alaris_gp,8.05,8500,23,18,5,0,0,0,0,0.783,1,1.185,1.191,0.006,0.005,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,0,0,1,0,0,0,70,5,169,60,1,1,26,0.071,2,0,high,0.725,"R05: Firmware version has known CVE vulnerability|R13: VTBI not set — no infusion completion detection"
alaris_0266_neglected,alaris-19d1a8c17e2-0109,2026-03-23T11:54:41.753Z,alaris_gp,7.2.0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,166,45,0,0,155,0.754,2,0,medium,0.325,"R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard"
alaris_0267_ideal,alaris-19d1a8c17e3-010a,2026-03-23T11:54:41.753Z,alaris_gp,9.12,327,1,0,0,1,0,0,0,0,1,5.475,5.475,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,0,0,1,0,0,0,73,5,7,99,0,1,3,0.006,0,0,medium,0.25,"R13: VTBI not set — no infusion completion detection"
alaris_0268_ideal,alaris-19d1a8c17e4-010b,2026-03-23T11:54:41.753Z,alaris_gp,9.12,2533,8,0,8,0,0,0,0,0,1,10,10,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,7,82,0,1,10,0.023,0,0,low,0,""
alaris_0269_ideal,alaris-19d1a8c17e5-010c,2026-03-23T11:54:41.753Z,alaris_gp,9.12,2206,7,0,7,0,0,0,0,0,1,9,9,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,22,89,0,1,6,0.007,0,0,low,0,""
alaris_0270_cyber_risk,alaris-19d1a8c17e6-010d,2026-03-23T11:54:41.753Z,alaris_gp,7.1.0,368,1,1,0,0,0,0,0,1,1,20,19,1,0.0526,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,52,89,1,1,3,0.099,2,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0271_ideal,alaris-19d1a8c17e7-010e,2026-03-23T11:54:41.753Z,alaris_gp,9.12,303,1,1,0,0,0,0,0,1,1,20,20,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,30,82,0,1,4,0.037,0,0,low,0,""
alaris_0272_emergency,alaris-19d1a8c17e8-010f,2026-03-23T11:54:41.753Z,alaris_gp,9.12,5894,28,20,8,0,0,0,0,0.714,1,308,250,58,0.232,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,222,76,0,0,60,0.227,3,0,high,0.915,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0273_ideal,alaris-19d1a8c17e9-0110,2026-03-23T11:54:41.753Z,alaris_gp,9.12,2506,6,1,1,4,0,1,0,0.167,0.857,9,13,4,0.3077,1,U/h,insulin,INSULIN,1,1,10,0.5,50,1,0,0,1,1,510,1,0,0,0,70,5,28,100,0,1,4,0.043,0,0,high,0.84,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)"
alaris_0274_emergency,alaris-19d1a8c17ea-0111,2026-03-23T11:54:41.753Z,alaris_gp,9.12,3156,15,6,9,0,0,0,0,0.4,1,169,221,52,0.2353,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,261,58,0,0,37,0.455,3,0,medium,0.485,"R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0275_ideal,alaris-19d1a8c17eb-0112,2026-03-23T11:54:41.753Z,alaris_gp,9.12,323,1,0,1,0,0,0,0,0,1,3,3,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,0,0,1,0,0,0,70,5,17,92,0,1,13,0.048,0,0,medium,0.25,"R13: VTBI not set — no infusion completion detection"
alaris_0276_neglected,alaris-19d1a8c17ed-0113,2026-03-23T11:54:41.753Z,alaris_gp,7.2.0,0,4,2,2,0,0,0,0,0.5,1,31.894,28.35,3.544,0.125,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,1,1,0,0,1,510,1,0,0,0,63,5,366,49,0,0,206,0.571,1,0,high,0.82,"R06: No maintenance in >1 year (>365 days)|R10: 10% dose error (≥10% relative error)|R11: Soft guardrail warning overridden by operator|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard"
alaris_0277_emergency,alaris-19d1a8c17ee-0114,2026-03-23T11:54:41.754Z,alaris_gp,9.12,6330,30,26,2,2,0,1,0,0.867,1.154,360,314,46,0.1465,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,162,35,0,0,27,0.202,3,0,high,0.915,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0278_ideal,alaris-19d1a8c17ef-0115,2026-03-23T11:54:41.754Z,alaris_gp,9.12,2866,9,5,4,0,0,0,0,0.556,1,46.667,46.667,0,0,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,1,510,1,0,0,0,70,5,3,89,0,1,3,0.042,0,0,low,0,""
alaris_0279_ideal,alaris-19d1a8c17f0-0116,2026-03-23T11:54:41.754Z,alaris_gp,9.12,1285,4,0,4,0,0,0,0,0,1,6,6,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,7,97,0,1,0,0.039,0,0,low,0,""
alaris_0280_ideal,alaris-19d1a8c17f1-0117,2026-03-23T11:54:41.754Z,alaris_gp,9.12,634,2,0,0,2,0,0,0,0,1,8,8,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,2,96,0,1,11,0.005,0,0,low,0,""
alaris_0281_ideal,alaris-19d1a8c17f2-0118,2026-03-23T11:54:41.754Z,alaris_gp,9.12,2847,9,5,4,0,0,0,0,0.556,1,46.667,47.222,0.555,0.0118,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,1,510,1,0,0,0,70,5,23,81,0,1,9,0.042,0,0,low,0,""
alaris_0282_cyber_risk,alaris-19d1a8c17f4-0119,2026-03-23T11:54:41.754Z,alaris_gp,8.05,2204,6,0,6,0,0,0,0,0,1,8,8,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,156,69,1,1,25,0.137,1,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0283_neglected,alaris-19d1a8c17f5-011a,2026-03-23T11:54:41.755Z,alaris_gp,7.2.0,13181,20,20,0,0,0,0,1,1,1,1.2,1.607,0.407,0.2533,1,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,239,44,0,0,216,0.564,3,0,high,0.985,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R15: Boundary hit during rate entry — operator tested limits|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0284_ideal,alaris-19d1a8c17f6-011b,2026-03-23T11:54:41.755Z,alaris_gp,9.12,1870,6,2,4,0,0,0,0,0.333,1,30,30,0,0,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,1,510,1,0,0,0,70,5,14,91,0,1,8,0.011,0,0,low,0,""
alaris_0285_ideal,alaris-19d1a8c17f7-011c,2026-03-23T11:54:41.755Z,alaris_gp,9.12,2214,7,0,7,0,0,0,0,0,1,17,17,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,16,84,0,1,13,0.042,0,0,low,0,""
alaris_0286_neglected,alaris-19d1a8c17f9-011d,2026-03-23T11:54:41.756Z,alaris_gp,7.2.0,5043,8,1,7,0,0,0,0,0.125,1,26.111,23.333,2.778,0.1191,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,0,0,1,0,0,0,70,5,377,44,0,0,181,0.733,4,0,high,0.84,"R06: No maintenance in >1 year (>365 days)|R10: 10% dose error (≥10% relative error)|R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0287_emergency,alaris-19d1a8c17fb-011e,2026-03-23T11:54:41.757Z,alaris_gp,9.12,5031,24,17,4,3,0,1,0,0.708,1.333,271,316,45,0.1424,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,260,68,0,0,45,0.301,1,0,high,0.875,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring"
alaris_0288_ideal,alaris-19d1a8c17fd-011f,2026-03-23T11:54:41.758Z,alaris_gp,9.12,2823,9,3,6,0,0,0,0,0.333,1,36.667,36.667,0,0,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,1,510,1,0,0,0,70,5,23,95,0,1,7,0.025,0,0,low,0,""
alaris_0289_cyber_risk,alaris-19d1a8c17fe-0120,2026-03-23T11:54:41.758Z,alaris_gp,8.05,1449,4,0,4,0,0,0,0,0,1,14,14,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,0,0,1,0,0,0,70,5,103,64,1,1,24,0.079,0,0,high,0.725,"R05: Firmware version has known CVE vulnerability|R13: VTBI not set — no infusion completion detection"
alaris_0290_neglected,alaris-19d1a8c17ff-0121,2026-03-23T11:54:41.758Z,alaris_gp,7.2.0,2462,4,0,4,0,0,0,0,0,1,6,6,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,0,0,1,0,0,0,70,5,202,43,0,0,163,0.384,5,0,medium,0.48,"R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0291_ideal,alaris-19d1a8c1801-0122,2026-03-23T11:54:41.759Z,alaris_gp,9.12,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,8,83,0,1,14,0.008,0,0,low,0,""
alaris_0292_ideal,alaris-19d1a8c1802-0123,2026-03-23T11:54:41.759Z,alaris_gp,9.12,1253,4,0,4,0,0,0,0,0,1,6,6,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,30,83,0,1,3,0.031,0,0,low,0,""
alaris_0293_emergency,alaris-19d1a8c1803-0124,2026-03-23T11:54:41.759Z,alaris_gp,9.12,1678,8,0,0,5,3,0,0,0.375,1,65,67,2,0.0299,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,186,57,0,0,32,0.437,0,0,medium,0.325,"R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring"
alaris_0294_ideal,alaris-19d1a8c1804-0125,2026-03-23T11:54:41.759Z,alaris_gp,9.12,1266,4,0,4,0,0,0,0,0,1,6,6,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,16,91,0,1,12,0.006,0,0,low,0,""
alaris_0295_neglected,alaris-19d1a8c1805-0126,2026-03-23T11:54:41.759Z,alaris_gp,7.2.0,1887,3,0,3,0,0,0,0,0,1,5,5,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,0,0,1,0,0,0,70,5,351,19,0,0,182,0.374,3,0,medium,0.515,"R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R17: Battery critically low (<20%)|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0296_emergency,alaris-19d1a8c1806-0127,2026-03-23T11:54:41.759Z,alaris_gp,9.12,3961,19,10,9,0,0,0,0,0.526,1,209,216,7,0.0324,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,44,53,0,0,34,0.301,2,0,high,0.835,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring"
alaris_0297_ideal,alaris-19d1a8c1807-0128,2026-03-23T11:54:41.759Z,alaris_gp,9.12,965,3,0,3,0,0,0,0,0,1,5,5,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,14,91,0,1,7,0.037,0,0,low,0,""
alaris_0298_ideal,alaris-19d1a8c1809-0129,2026-03-23T11:54:41.760Z,alaris_gp,9.12,1560,5,0,5,0,0,0,0,0,1,16.313,16.313,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,87,5,15,95,0,1,7,0.026,0,0,low,0,""
alaris_0299_neglected,alaris-19d1a8c180a-012a,2026-03-23T11:54:41.760Z,alaris_gp,7.2.0,5010,8,0,8,0,0,0,0,0,1,21.206,21.206,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,0,0,1,0,0,0,87,5,241,34,0,0,214,0.496,4,0,medium,0.48,"R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0300_ideal,alaris-19d1a8c180b-012b,2026-03-23T11:54:41.760Z,alaris_gp,9.12,2164,7,0,7,0,0,0,0,0,1,15.075,15.075,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,67,5,13,88,0,1,11,0.017,0,0,low,0,""
alaris_0301_ideal,alaris-19d1a8c180c-012c,2026-03-23T11:54:41.760Z,alaris_gp,9.12,307,1,0,0,1,0,0,0,0,1,1,1,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,22,87,0,1,10,0.022,0,0,low,0,""
alaris_0302_cyber_risk,alaris-19d1a8c180d-012d,2026-03-23T11:54:41.760Z,alaris_gp,8.05,361,1,0,0,1,0,0,0,0,1,9,9,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,97,64,1,1,18,0.127,2,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0303_cyber_risk,alaris-19d1a8c180e-012e,2026-03-23T11:54:41.760Z,alaris_gp,7.1.0,2150,6,0,6,0,0,0,0,0,1,8,8,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,0,0,1,0,0,0,70,5,119,67,1,1,27,0.278,1,0,high,0.725,"R05: Firmware version has known CVE vulnerability|R13: VTBI not set — no infusion completion detection"
alaris_0304_ideal,alaris-19d1a8c180f-012f,2026-03-23T11:54:41.760Z,alaris_gp,9.12,614,2,0,2,0,0,0,0,0,1,4,4,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,13,98,0,1,13,0.031,0,0,low,0,""
alaris_0305_ideal,alaris-19d1a8c1810-0130,2026-03-23T11:54:41.760Z,alaris_gp,9.12,4421,12,7,2,2,1,1,0,0.667,2,50,57.222,7.222,0.1262,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,1,0,0,1,1,510,1,0,0,0,70,5,28,93,0,1,7,0.001,0,0,medium,0.4,"R10: 10% dose error (≥10% relative error)"
alaris_0306_emergency,alaris-19d1a8c1811-0131,2026-03-23T11:54:41.760Z,alaris_gp,9.12,409,2,0,0,2,0,0,0,0,1,98,133,35,0.2632,1,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,8,38,0,1,44,0.201,1,0,high,0.895,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection"
alaris_0307_neglected,alaris-19d1a8c1813-0132,2026-03-23T11:54:41.761Z,alaris_gp,7.2.0,13291,21,0,0,9,12,0,0,0.571,1,0.871,0.995,0.124,0.1246,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,0,0,1,0,0,0,70,5,142,41,0,0,160,0.443,1,0,medium,0.48,"R10: 10% dose error (≥10% relative error)|R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring"
alaris_0308_ideal,alaris-19d1a8c1814-0133,2026-03-23T11:54:41.761Z,alaris_gp,9.12,1607,5,1,4,0,0,0,0,0.2,1,23.512,23.512,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,66,5,7,86,0,1,2,0.016,0,0,low,0,""
